,Unnamed: 0,school,rank,school_score,public,name,role,male,title,tenure_track,pred,semester_scraped
945,945,washington,7,4.3,1,Elena A. Erosheva,faculty,,Professor,True,0.0,Fall 2022
946,946,washington,7,4.3,1,Thomas R. Fleming,faculty,,Professor,True,1.0,Fall 2022
947,947,washington,7,4.3,1,Alexander Giessing,faculty,,Acting Assistant Professor,True,1.0,Fall 2022
948,948,washington,7,4.3,1,Ranjini Grove,faculty,,Associate Teaching Professor,True,0.0,Fall 2022
949,949,washington,7,4.3,1,Peter Guttorp,faculty,,Emeritus,False,1.0,Fall 2022
950,950,washington,7,4.3,1,Fang Han,faculty,,Associate Professor,True,0.0,Fall 2022
951,951,washington,7,4.3,1,Zaid Harchaoui,faculty,,Professor,True,1.0,Fall 2022
952,952,washington,7,4.3,1,Richard Kronmal,faculty,,Professor,True,1.0,Fall 2022
953,953,washington,7,4.3,1,Alex Luedtke,faculty,,Associate Professor,True,1.0,Fall 2022
954,954,washington,7,4.3,1,Doug Martin,faculty,,Emeritus,False,1.0,Fall 2022
955,955,washington,7,4.3,1,Caren Marzban,faculty,,Part-Time Lecturer,False,0.0,Fall 2022
956,956,washington,7,4.3,1,Tyler Mccormick,faculty,,Associate Professor,True,1.0,Fall 2022
957,957,washington,7,4.3,1,Marina Meila,faculty,,Professor,True,0.0,Fall 2022
958,958,washington,7,4.3,1,June G Morita,faculty,,Emeritus,False,0.0,Fall 2022
959,959,washington,7,4.3,1,Martina Morris,faculty,,Emeritus,False,0.0,Fall 2022
960,960,washington,7,4.3,1,Donald B Percival,faculty,,Honorary Emeritus,False,1.0,Fall 2022
961,961,washington,7,4.3,1,Ema Perkovic,faculty,,Assistant Professor,True,0.0,Fall 2022
962,962,washington,7,4.3,1,Michael Perlman,faculty,,Emeritus,False,1.0,Fall 2022
963,963,washington,7,4.3,1,Adrian E Raftery,faculty,,Professor,True,1.0,Fall 2022
964,964,washington,7,4.3,1,Thomas S Richardson,faculty,,Professor,True,1.0,Fall 2022
965,965,washington,7,4.3,1,Abel Rodriguez,faculty,,Professor,True,1.0,Fall 2022
966,966,washington,7,4.3,1,Paul D. Sampson,faculty,,Emeritus,False,1.0,Fall 2022
967,967,washington,7,4.3,1,Galen R. Shorack,faculty,,Emeritus,False,1.0,Fall 2022
968,968,washington,7,4.3,1,Andrew F Siegel,faculty,,Honorary Emeritus,False,1.0,Fall 2022
969,969,washington,7,4.3,1,Werner Stuetzle,faculty,,Emeritus,False,1.0,Fall 2022
970,970,washington,7,4.3,1,Armeen Taeb,faculty,,Assistant Professor,True,1.0,Fall 2022
971,971,washington,7,4.3,1,Elizabeth Thompson,faculty,,Emeritus,False,0.0,Fall 2022
972,972,washington,7,4.3,1,Jon Wakefield,faculty,,Professor,True,1.0,Fall 2022
973,973,washington,7,4.3,1,Jon A Wellner,faculty,,Emeritus,False,1.0,Fall 2022
974,974,washington,7,4.3,1,Daniela M Witten,faculty,,Professor,True,0.0,Fall 2022
975,975,washington,7,4.3,1,Judith E Zeh,faculty,,Emeritus,False,0.0,Fall 2022
976,976,wisconsin,13,4.0,1,Cecile Ane,faculty,,"Professor, Statistics & Botany",True,0.0,Fall 2022
977,977,wisconsin,13,4.0,1,Joshua Cape,faculty,,"Assistant Professor, Statistics",True,1.0,Fall 2022
978,978,wisconsin,13,4.0,1,Rick Chappell,faculty,,"Professor, Statistics",True,1.0,Fall 2022
979,979,wisconsin,13,4.0,1,Peter Chien,faculty,,"Professor, Statistics",True,1.0,Fall 2022
980,980,wisconsin,13,4.0,1,Jessi Cisewski-kehe,faculty,,"Assistant Professor, Statistics",True,0.0,Fall 2022
981,981,wisconsin,13,4.0,1,Sameer Deshpande,faculty,,"Assistant Professor, Statistics",True,1.0,Fall 2022
982,982,wisconsin,13,4.0,1,Nicolas Garcia trillos,faculty,,"Assistant Professor, Statistics",True,1.0,Fall 2022
983,983,wisconsin,13,4.0,1,Yinqiu He,faculty,,"Assistant Professor, Statistics",True,0.0,Fall 2022
984,984,wisconsin,13,4.0,1,Hyunseung Kang,faculty,,"Assistant Professor, Statistics",True,1.0,Fall 2022
985,985,wisconsin,13,4.0,1,Sunduz Keles,faculty,,"Professor, Statistics & Biostatistics and Medical Informatics",True,0.0,Fall 2022
986,986,wisconsin,13,4.0,1,Bret Larget,faculty,,"Professor, Statistics & Botany",True,1.0,Fall 2022
987,987,wisconsin,13,4.0,1,Keith Levin,faculty,,"Assistant Professor, Statistics",True,1.0,Fall 2022
988,988,wisconsin,13,4.0,1,Wei-yin Loh,faculty,,"Professor, Statistics",True,0.0,Fall 2022
989,989,wisconsin,13,4.0,1,Michael Newton,faculty,,"Professor, Statistics & Biostatistics and Medical Informatics",True,1.0,Fall 2022
990,990,wisconsin,13,4.0,1,Vivak Patel,faculty,,"Assistant Professor, Statistics",True,1.0,Fall 2022
991,991,wisconsin,13,4.0,1,Alejandra Quintos,faculty,,Assistant Professor,True,0.0,Fall 2022
992,992,wisconsin,13,4.0,1,Sebastian Raschka,faculty,,"Assistant Professor, Statistics",True,1.0,Fall 2022
993,993,wisconsin,13,4.0,1,Garvesh Raskutti,faculty,,"Associate Professor, Statistics",True,1.0,Fall 2022
994,994,wisconsin,13,4.0,1,Karl Rohe,faculty,,"Professor, Statistics",True,1.0,Fall 2022
995,995,wisconsin,13,4.0,1,Kris Sankaran,faculty,,"Assistant Professor, Statistics",True,1.0,Fall 2022
996,996,wisconsin,13,4.0,1,Jun Shao,faculty,,"Professor, Statistics",True,1.0,Fall 2022
997,997,wisconsin,13,4.0,1,Miaoyan Wang,faculty,,"Assistant Professor, Statistics",True,0.0,Fall 2022
998,998,wisconsin,13,4.0,1,Yazhen Wang,faculty,,"Chair and Professor, Statistics",True,0.0,Fall 2022
999,999,wisconsin,13,4.0,1,Brian Yandell,faculty,,"Professor, Statistics",True,1.0,Fall 2022
1000,1000,wisconsin,13,4.0,1,Chunming Zhang,faculty,,"Professor, Statistics",True,1.0,Fall 2022
1001,1001,wisconsin,13,4.0,1,Zhengjun Zhang,faculty,,"Professor, Statistics",True,1.0,Fall 2022
1002,1002,wisconsin,13,4.0,1,Yiqiao Zhong,faculty,,"Assistant Professor, Statistics",True,1.0,Fall 2022
1003,1003,wisconsin,13,4.0,1,Jun Zhu,faculty,,"Professor, Statistics",True,1.0,Fall 2022
1004,1004,wisconsin,13,4.0,1,Douglas Bates,faculty,1.0,"Emeritus Professor, Statistics",False,1.0,Fall 2022
1005,1005,wisconsin,13,4.0,1,Murray Clayton,faculty,1.0,"Emeritus Professor, Statistics",False,1.0,Fall 2022
1006,1006,wisconsin,13,4.0,1,Rich Johnson,faculty,1.0,"Emeritus Professor, Statistics",False,1.0,Fall 2022
1007,1007,wisconsin,13,4.0,1,Rick Nordheim,faculty,1.0,"Emeritus Professor, Statistics",False,1.0,Fall 2022
1008,1008,wisconsin,13,4.0,1,Kam-wah Tsui,faculty,1.0,"Emeritus Professor, Statistics",False,None,Fall 2022
1009,1009,wisconsin,13,4.0,1,Grace Wahba,faculty,0.0,"Emerita Professor, Statistics",False,0.0,Fall 2022
1010,1010,wisconsin,13,4.0,1,Robert Wardrop,faculty,1.0,"Emeritus Professor, Statistics",False,1.0,Fall 2022
1011,1011,yale,13,4.0,0,Sekhar Tatikonda,faculty,,Associate Professor of Statistics & Data ScienceDirector of Undergraduate Studies,True,1.0,Fall 2022
1012,1012,yale,13,4.0,0,Andrew Barron,faculty,,Charles C. and Dorothea S. Dilley Professor of Statistics & Data ScienceCo-Director of Graduate Studies,True,1.0,Fall 2022
1013,1013,yale,13,4.0,0,Elisa Celis,faculty,,Assistant Professor of Statistics & Data Science,True,0.0,Fall 2022
1014,1014,yale,13,4.0,0,Joseph Chang,faculty,,James A. Attwood Professor of Statistics & Data ScienceDepartment Chair,True,1.0,Fall 2022
1015,1015,yale,13,4.0,0,Jay Emerson,faculty,,Professor of Statistics & Data Science (Adj)Co-Director of Graduate Studies,True,1.0,Fall 2022
1016,1016,yale,13,4.0,0,Zhou Fan,faculty,,Assistant Professor of Statistics & Data Science,True,1.0,Fall 2022
1017,1017,yale,13,4.0,0,Anna Gilbert,faculty,,John C. Malone Professor of Mathematics and Statistics & Data Science,True,0.0,Fall 2022
1018,1018,yale,13,4.0,0,Joshua Kalla,faculty,,Assistant Professor of Statistics & Data ScienceAssistant Professor of Political Science,True,1.0,Fall 2022
1019,1019,yale,13,4.0,0,John Lafferty,faculty,,John C. Malone Professor of Statistics & Data Science,True,1.0,Fall 2022
1020,1020,yale,13,4.0,0,Roy Lederman,faculty,,Assistant Professor of Statistics & Data Science,True,1.0,Fall 2022
1021,1021,yale,13,4.0,0,Brian Macdonald,faculty,,Senior Lecturer and Research Scientist in Statistics & Data Science,False,1.0,Fall 2022
1022,1022,yale,13,4.0,0,Jonathan Reuning-Scherer,faculty,,Senior Lecturer in Statistics & Data Science and Forestry,False,1.0,Fall 2022
1023,1023,yale,13,4.0,0,Jas Sekhon,faculty,,Eugene Meyer Professor of Political Science and Statistics & Data Science,True,1.0,Fall 2022
1024,1024,yale,13,4.0,0,Dan Spielman,faculty,,Sterling Professor of Computer Science and Statistics & Data Science and Mathematics,True,1.0,Fall 2022
1025,1025,yale,13,4.0,0,Robert Wooster,faculty,,Lecturer,False,1.0,Fall 2022
1026,1026,yale,13,4.0,0,Yihong Wu,faculty,,Professor of Statistics & Data Science,True,0.0,Fall 2022
1027,1027,yale,13,4.0,0,Zhuoran Yang,faculty,,Assistant Professor,True,1.0,Fall 2022
1028,1028,yale,13,4.0,0,Ilker Yildirim,faculty,,"Assistant Professor of Statistics and Data ScienceAssistant Professor of Psychology, Department of Psychology",True,1.0,Fall 2022
1029,1029,yale,13,4.0,0,Huibin Zhou,faculty,,Henry Ford II Professor of Statistics & Data Science,True,1.0,Fall 2022
1030,1030,baylor,66,2.3,0,James D. Stamey,faculty,,"Chairman, Professor of Statistical Science",True,1.0,Fall 2022
1031,1031,baylor,66,2.3,0,Michael Gallaugher,faculty,,Assistant Professor of Statistical Science,True,1.0,Fall 2022
1032,1032,baylor,66,2.3,0,Jane L. Harvill,faculty,,"Professor of Statistical Science, Graduate Program Director",True,0.0,Fall 2022
1033,1033,baylor,66,2.3,0,Amanda S. Hering,faculty,,Professor of Statistical Science,True,0.0,Fall 2022
1034,1034,baylor,66,2.3,0,Jeanne S. Hill,faculty,,Senior Lecturer of Statistical Science & Undergraduate Program Director,False,0.0,Fall 2022
1035,1035,baylor,66,2.3,0,David J. Kahle,faculty,,Associate Professor of Statistical Science,True,1.0,Fall 2022
1036,1036,baylor,66,2.3,0,Rakheon Kim,faculty,,Assistant Professor of Statistical Science,True,None,Fall 2022
1037,1037,baylor,66,2.3,0,Amy B. Maddox,faculty,,Senior Lecturer of Statistical Science,False,0.0,Fall 2022
1038,1038,baylor,66,2.3,0,Joshua D. Patrick,faculty,,Lecturer of Statistical Science,False,1.0,Fall 2022
1039,1039,baylor,66,2.3,0,"John W. Seaman, Jr.",faculty,,Professor of Statistical Science,True,1.0,Fall 2022
1040,1040,baylor,66,2.3,0,Joon Jin Song,faculty,,Professor of Statistical Science,True,1.0,Fall 2022
1041,1041,baylor,66,2.3,0,Rodney X. Sturdivant,faculty,,"Associate Professor of Statistical Science, Director of the Statistical Consulting Center",True,1.0,Fall 2022
1042,1042,baylor,66,2.3,0,Jack D. Tubbs,faculty,,Professor of Statistical Science,True,1.0,Fall 2022
1043,1043,baylor,66,2.3,0,Dean M. Young,faculty,,Professor of Statistical Science,True,1.0,Fall 2022
1044,1044,baylor,66,2.3,0,Sunni A. Barnes,faculty,,Adjunct Professor of Statistical Science,False,0.0,Fall 2022
1045,1045,baylor,66,2.3,0,Karen L. Price,faculty,,Adjunct Professor of Statistical Science,False,0.0,Fall 2022
1046,1046,baylor,66,2.3,0,Melissa E. Spann,faculty,,Adjunct Professor of Statistical Science,False,0.0,Fall 2022
1047,1047,baylor,66,2.3,0,Victoria Sides,faculty,,Adjunct Professor of Statistical Science,False,0.0,Fall 2022
1048,1048,fsu,30,3.3,1,Adrian Barbu,faculty,,Professor,True,1.0,Fall 2022
1049,1049,fsu,30,3.3,1,Andres Felipe Barrientos,faculty,,Assistant Professor,True,1.0,Fall 2022
1050,1050,fsu,30,3.3,1,Indrabati Bhattacharya,faculty,,Assistant Professor,True,None,Fall 2022
1051,1051,fsu,30,3.3,1,Radha Bose,faculty,,TA Coordinator & Sr. Lecturer,False,0.0,Fall 2022
1052,1052,fsu,30,3.3,1,Jonathan Bradley,faculty,,Associate Professor,True,1.0,Fall 2022
1053,1053,fsu,30,3.3,1,Hongyuan Cao,faculty,,Associate Professor,True,1.0,Fall 2022
1054,1054,fsu,30,3.3,1,Eric Chicken,faculty,,Professor,True,1.0,Fall 2022
1055,1055,fsu,30,3.3,1,Chao Huang,faculty,,Assistant Professor,True,1.0,Fall 2022
1056,1056,fsu,30,3.3,1,Fred Huffer,faculty,,Professor,True,1.0,Fall 2022
1057,1057,fsu,30,3.3,1,Michael Jauch,faculty,,Assistant Professor,True,1.0,Fall 2022
1058,1058,fsu,30,3.3,1,Rongjie Liu,faculty,,Assistant Professor,True,1.0,Fall 2022
1059,1059,fsu,30,3.3,1,Joshua Loyal,faculty,,Assistant Professor,True,1.0,Fall 2022
1060,1060,fsu,30,3.3,1,Qing Mai,faculty,,Associate Professor,True,0.0,Fall 2022
1061,1061,fsu,30,3.3,1,Xufeng Niu,faculty,,Professor and Chair,True,1.0,Fall 2022
1062,1062,fsu,30,3.3,1,Victor Patrangenaru,faculty,,Professor,True,1.0,Fall 2022
1063,1063,fsu,30,3.3,1,Steven Ramsier,faculty,,Teaching Professor/Undergraduate Advisor/Statistical Consulting Center Director,True,1.0,Fall 2022
1064,1064,fsu,30,3.3,1,Yiyuan She,faculty,,Professor,True,1.0,Fall 2022
1065,1065,fsu,30,3.3,1,Justin Shows,faculty,,Teaching Faculty II,True,1.0,Fall 2022
1066,1066,fsu,30,3.3,1,Debajyoti Sinha,faculty,,Ron & Carolyn Hobbs Endowed Chair/Professor,True,1.0,Fall 2022
1067,1067,fsu,30,3.3,1,Elizabeth Slate,faculty,,Duncan McLean and Pearl Levine Fairweather Professor/Distinguished Research Professor,True,0.0,Fall 2022
1068,1068,fsu,30,3.3,1,Anuj Srivastava,faculty,,Professor,True,1.0,Fall 2022
1069,1069,fsu,30,3.3,1,Jonathan Stewart,faculty,,Assistant Professor,True,1.0,Fall 2022
1070,1070,fsu,30,3.3,1,Wei Wu,faculty,,Professor,True,1.0,Fall 2022
1071,1071,fsu,30,3.3,1,Jinfeng Zhang,faculty,,Professor,True,1.0,Fall 2022
1072,1072,fsu,30,3.3,1,Xin Zhang,faculty,,Associate Professor,True,0.0,Fall 2022
1073,1073,fsu,30,3.3,1,Yuan ZHANG,faculty,,Research Faculty I,True,1.0,Fall 2022
1074,1074,gw,41,3.0,0,Tatiyana V. Apanasovich,faculty,,Associate Professor,True,0.0,Fall 2022
1075,1075,gw,41,3.0,0,Srinivasan Balaji,faculty,,Assistant Professor; Undergraduate Program Director,True,1.0,Fall 2022
1076,1076,gw,41,3.0,0,Sudip Bose,faculty,,Associate Professor,True,1.0,Fall 2022
1077,1077,gw,41,3.0,0,Joseph L. Gastwirth,faculty,,Professor of Statistics,True,1.0,Fall 2022
1078,1078,gw,41,3.0,0,Feifang Hu,faculty,,Professor of Statistics; Director of PhD Programs,True,0.0,Fall 2022
1079,1079,gw,41,3.0,0,Fang Jin,faculty,,Assistant Professor,True,0.0,Fall 2022
1080,1080,gw,41,3.0,0,Subrata Kundu,faculty,,Professor of Statistics,True,1.0,Fall 2022
1081,1081,gw,41,3.0,0,John M. Lachin,faculty,,Professor,True,1.0,Fall 2022
1082,1082,gw,41,3.0,0,Yinglei Lai,faculty,,Professor of Statistics,True,1.0,Fall 2022
1083,1083,gw,41,3.0,0,Joshua Landon,faculty,,Assistant Professor; Undergraduate Program Director,True,1.0,Fall 2022
1084,1084,gw,41,3.0,0,Zhaohai Li,faculty,,Professor of Statistics,True,1.0,Fall 2022
1085,1085,gw,41,3.0,0,Hua Liang,faculty,,Professor of Statistics,True,1.0,Fall 2022
1086,1086,gw,41,3.0,0,Hosam M. Mahmoud,faculty,,Professor of Statistics,True,1.0,Fall 2022
1087,1087,gw,41,3.0,0,Reza Modarres,faculty,,Professor of Statistics; Statistics MS Advisor,True,1.0,Fall 2022
1088,1088,gw,41,3.0,0,Tapan K. Nayak,faculty,,Professor of Statistics & Director of MS Programs,True,1.0,Fall 2022
1089,1089,gw,41,3.0,0,Qing Pan,faculty,,Professor,True,0.0,Fall 2022
1090,1090,gw,41,3.0,0,Refik Soyer,faculty,,Professor of Statistics,True,1.0,Fall 2022
1091,1091,gw,41,3.0,0,Huixia Judy Wang,faculty,,Department Chair & Professor of Statistics,True,0.0,Fall 2022
1092,1092,gw,41,3.0,0,Xiaoke Zhang,faculty,,Associate Professor,True,0.0,Fall 2022
1093,1093,gw,41,3.0,0,Saeid Amini,faculty,,Adjunct Professor of Statistics,False,1.0,Fall 2022
1094,1094,gw,41,3.0,0,James Hunt,faculty,,Adjunct Professor of Statistics,False,1.0,Fall 2022
1095,1095,gw,41,3.0,0,Rick Zhengyu Liu,faculty,,Adjunct Professor of Statistics,False,1.0,Fall 2022
1096,1096,gw,41,3.0,0,Pradip Muhuri,faculty,,Adjunct Professor of Statistics,False,1.0,Fall 2022
1097,1097,gw,41,3.0,0,Justin Nguyen,faculty,,Adjunct Professor of Statistics,False,1.0,Fall 2022
1098,1098,gw,41,3.0,0,Hamid Semiyari,faculty,,Adjunct Professor of Statistics,False,1.0,Fall 2022
1099,1099,gw,41,3.0,0,Joshua Sparks,faculty,,Adjunct Professor of Statistics,False,1.0,Fall 2022
1100,1100,gw,41,3.0,0,Francois Tuamokumo,faculty,,Adjunct Professor of Statistics,False,1.0,Fall 2022
1101,1101,gw,41,3.0,0,Colin Wu,faculty,,Adjunct Professor of Statistics,False,1.0,Fall 2022
1102,1102,gw,41,3.0,0,Cheng Yang,faculty,,Adjunct Professor of Statistics,False,1.0,Fall 2022
1103,1103,gw,41,3.0,0,Jiashen You,faculty,,Adjunct Professor of Statistics,False,1.0,Fall 2022
1104,1104,kansas_state,66,2.3,1,Juan Du,faculty,,Associate ProfessorGraduate Certificate Coordinator,True,1.0,Fall 2022
1105,1105,kansas_state,66,2.3,1,Gyuhyeong Goh,faculty,,Associate Professor,True,1.0,Fall 2022
1106,1106,kansas_state,66,2.3,1,Trevor Hefley,faculty,,Associate Professor,True,1.0,Fall 2022
1107,1107,kansas_state,66,2.3,1,Michael Higgins,faculty,,Associate ProfessorUndergraduate Studies-Advising,True,1.0,Fall 2022
1108,1108,kansas_state,66,2.3,1,Qing Kang,faculty,,Assistant Professor,True,0.0,Fall 2022
1109,1109,kansas_state,66,2.3,1,Karen Keating,faculty,,Teaching Assistant Professor,True,0.0,Fall 2022
1110,1110,kansas_state,66,2.3,1,Jieun Lee,faculty,,Teaching Assistant Professor,True,0.0,Fall 2022
1111,1111,kansas_state,66,2.3,1,Jingru Mu,faculty,,Assistant Professor,True,0.0,Fall 2022
1112,1112,kansas_state,66,2.3,1,Perla Reyes,faculty,,Associate Professor,True,0.0,Fall 2022
1113,1113,kansas_state,66,2.3,1,Shengwu Shang,faculty,,Visting Assistant Professor,True,1.0,Fall 2022
1114,1114,kansas_state,66,2.3,1,Weixing Song,faculty,,Professor,True,1.0,Fall 2022
1115,1115,kansas_state,66,2.3,1,Christopher Vahl,faculty,,"Department HeadStatistical Consultant, Research and Extension",False,1.0,Fall 2022
1116,1116,kansas_state,66,2.3,1,Haiyan Wang,faculty,,Professor,True,0.0,Fall 2022
1117,1117,kansas_state,66,2.3,1,Cen Wu,faculty,,Associate Professor,True,1.0,Fall 2022
1118,1118,kansas_state,66,2.3,1,James Neill,faculty,,Professor Emeritus,False,1.0,Fall 2022
1119,1119,kansas_state,66,2.3,1,John E. Boyer Jr.,faculty,,Professor Emeritus,False,1.0,Fall 2022
1120,1120,kansas_state,66,2.3,1,Gary Gadbury,faculty,,Professor Emeritus,False,1.0,Fall 2022
1121,1121,kansas_state,66,2.3,1,James Higgins,faculty,,Professor Emeritus,False,1.0,Fall 2022
1122,1122,kansas_state,66,2.3,1,Dallas Johnson,faculty,,Professor Emeritus,False,1.0,Fall 2022
1123,1123,kansas_state,66,2.3,1,Kenneth Kemp,faculty,,Professor Emeritus,False,1.0,Fall 2022
1124,1124,kansas_state,66,2.3,1,George Milliken,faculty,,Professor Emeritus,False,1.0,Fall 2022
1125,1125,kansas_state,66,2.3,1,Paul Nelson,faculty,,Professor Emeritus,False,1.0,Fall 2022
1126,1126,ndsu,99,1.5,1,Rhonda Magel,faculty,,Professor and Chair,True,0.0,Fall 2022
1127,1127,ndsu,99,1.5,1,Ron Degges,faculty,,Associate Professor of Practice,False,1.0,Fall 2022
1128,1128,ndsu,99,1.5,1,Gang Shen,faculty,,Associate Professor,True,1.0,Fall 2022
1129,1129,ndsu,99,1.5,1,Megan Orr,faculty,,Associate Professor,True,0.0,Fall 2022
1130,1130,ndsu,99,1.5,1,Bong-jin Choi,faculty,,Assistant Professor,True,1.0,Fall 2022
1131,1131,ndsu,99,1.5,1,Mingao Yuan,faculty,,Assistant Professor,True,None,Fall 2022
1132,1132,ndsu,99,1.5,1,Andrew Lexvold,faculty,,Lecturer,False,1.0,Fall 2022
1133,1133,ok_state,86,1.8,1,Melinda Mindy H. McCann,faculty,,Dept Head & Professor,True,0.0,Fall 2022
1134,1134,ok_state,86,1.8,1,Carla L. Goad,faculty,,Professor of Statistics,True,0.0,Fall 2022
1135,1135,ok_state,86,1.8,1,Joshua D. Habiger,faculty,,Professor of Statistics,True,1.0,Fall 2022
1136,1136,ok_state,86,1.8,1,Ye Liang,faculty,,Associate Professor,True,0.0,Fall 2022
1137,1137,ok_state,86,1.8,1,Brenda Masters,faculty,,Director of University Accreditation & Associate Professor,True,0.0,Fall 2022
1138,1138,ok_state,86,1.8,1,Pratyaydipta Rudra,faculty,,Associate Professor,True,None,Fall 2022
1139,1139,ok_state,86,1.8,1,Nishantha Sam Samarakoon,faculty,,Teaching Assistant Professor,True,1.0,Fall 2022
1140,1140,ok_state,86,1.8,1,Sangyoon Yi,faculty,,Assistant Professor,True,1.0,Fall 2022
1141,1141,ok_state,86,1.8,1,Lan Zhu,faculty,,Professor of Statistics,True,0.0,Fall 2022
1142,1142,ok_state,86,1.8,1,Jana Alford,faculty,,Lecturer,False,0.0,Fall 2022
1143,1143,ok_state,86,1.8,1,Ibrahim Abe Ahmad,faculty,,Emeritus Faculty,False,1.0,Fall 2022
1144,1144,ok_state,86,1.8,1,Larry Claypool,faculty,,Emeritus Faculty,False,1.0,Fall 2022
1145,1145,ok_state,86,1.8,1,Mark Payton,faculty,,Emeritus Faculty,False,1.0,Fall 2022
1146,1146,virginia_tech,37,3.1,1,Xinwei Deng,faculty,,Professor,True,1.0,Fall 2022
1147,1147,virginia_tech,37,3.1,1,Anne Ryan Driscoll,faculty,,Collegiate Associate Professor,True,0.0,Fall 2022
1148,1148,virginia_tech,37,3.1,1,Pang Du,faculty,,Associate Professor,True,0.0,Fall 2022
1149,1149,virginia_tech,37,3.1,1,Frederick W. Faltin,faculty,,Professor of Practice,False,1.0,Fall 2022
1150,1150,virginia_tech,37,3.1,1,Marco A.R. Ferreira,faculty,,Associate Professor,True,1.0,Fall 2022
1151,1151,virginia_tech,37,3.1,1,Christopher T. Franck,faculty,,Associate Professor,True,1.0,Fall 2022
1152,1152,virginia_tech,37,3.1,1,Laura Freeman,faculty,,"Director, Intelligent Systems Division – National Security Institute",True,0.0,Fall 2022
1153,1153,virginia_tech,37,3.1,1,"Ronald D. Fricker, Jr.",faculty,,"Interim Dean, College of Science",True,1.0,Fall 2022
1154,1154,virginia_tech,37,3.1,1,Robert B. Gramacy,faculty,,Professor,True,1.0,Fall 2022
1155,1155,virginia_tech,37,3.1,1,Feng Guo,faculty,,Professor,True,1.0,Fall 2022
1156,1156,virginia_tech,37,3.1,1,David M. Higdon,faculty,,Professor,True,1.0,Fall 2022
1157,1157,virginia_tech,37,3.1,1,Ina Hoeschele,faculty,,Professor,True,0.0,Fall 2022
1158,1158,virginia_tech,37,3.1,1,Yili Hong,faculty,,Professor,True,0.0,Fall 2022
1159,1159,virginia_tech,37,3.1,1,Leanna L. House,faculty,,Associate Professor,True,0.0,Fall 2022
1160,1160,virginia_tech,37,3.1,1,Leah Johnson,faculty,,Assistant Professor,True,0.0,Fall 2022
1161,1161,virginia_tech,37,3.1,1,Inyoung Kim,faculty,,Associate Professor,True,0.0,Fall 2022
1162,1162,virginia_tech,37,3.1,1,Scotland C. Leman,faculty,,Associate Professor and Director of Graduate Programs,True,1.0,Fall 2022
1163,1163,virginia_tech,37,3.1,1,Christian Lucero,faculty,,Collegiate Assistant Professor,True,1.0,Fall 2022
1164,1164,virginia_tech,37,3.1,1,Hamdy Mahmoud,faculty,,Collegiate Assistant Professor,True,1.0,Fall 2022
